"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","CMD_1mon","CMD_3mon","CMD_6mon","CMD_9mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","vigor1_5_1mon","lodging1_3","root_number_commercial","planted_number_plot","height","height_wt_leaf","harvest_number","root_number","germinated_number_plot","starch_content","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0131_147",1,147,3,9,"test"," (Operator: lizbethpino, Time: )","HLF22-0131","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,320,6.875,2.2,5,5,1,15,4,NA,320,4,0,1,19.4529677419355,4,25,6.875,1.33739153225807
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0132_133",1,133,12,8,"test"," (Operator: lizbethpino, Time: )","HLF22-0132","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,380,51.25,16.4,5,4,1,51,4,NA,380,4,0,1,30.5,4,25,51.25,15.63125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0133_194",1,194,14,11,"test"," (Operator: lizbethpino, Time: )","HLF22-0133","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,200,37.5,12,4,5,1,42,4,NA,320,4,0,1,26.5,4,25,37.5,9.9375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0134_173",1,173,8,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0134","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,24.375,7.8,4,3,1,30,4,NA,350,4,0,1,25,4,25,24.375,6.09375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0135_107",1,107,2,6,"test"," (Operator: lizbethpino, Time: )","HLF22-0135","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,4,1,1,1,1,420,38.75,12.4,5,3,1,41,4,NA,420,4,0,1,24.3,4,25,38.75,9.41625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0136_275",1,275,14,16,"test"," (Operator: lizbethpino, Time: )","HLF22-0136","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,280,46.875,15,3,3,1,40,4,NA,280,4,0,1,26.5,4,25,46.875,12.421875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0137_287",1,287,2,16,"test"," (Operator: lizbethpino, Time: )","HLF22-0137","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,350,38.125,12.2,5,3,1,41,4,NA,380,4,0,1,25,4,25,38.125,9.53125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0138_103",1,103,6,6,"test"," (Operator: lizbethpino, Time: )","HLF22-0138","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,2.5,1,2,340,24.375,7.8,5,4,1,36,4,NA,370,4,0,1,25,4,25,24.375,6.09375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0139_310",1,310,15,18,"test"," (Operator: lizbethpino, Time: )","HLF22-0139","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1.25,1.25,1,330,43.125,13.8,4,3,1,52,4,NA,330,4,0,1,18.3,4,25,43.125,7.891875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0140_64",1,64,9,4,"test"," (Operator: lizbethpino, Time: )","HLF22-0140","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,2,2,370,31.875,10.2,5,2,1,31,4,NA,390,4,0,1,22,4,25,31.875,7.0125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0141_146",1,146,2,9,"test"," (Operator: lizbethpino, Time: )","HLF22-0141","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,330,19.375,6.2,5,5,2,33,4,NA,330,4,0,1,NA,4,25,19.375,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0142_33",1,33,4,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0142","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,400,38.75,12.4,5,4,1,38,4,NA,430,4,0,1,27.1,4,25,38.75,10.50125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0143_305",1,305,17,17,"test"," (Operator: lizbethpino, Time: )","HLF22-0143","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,2.75,1,240,38.75,12.4,4,4,1,34,4,NA,260,4,0,1,26.2,4,25,38.75,10.1525
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0144_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: )","HLF22-0144","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,3.75,1,1,2,1,250,30,9.6,3,3,1,37,4,NA,340,4,0,1,23,4,25,30,6.9
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0146_36",1,36,1,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0146","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,450,43.125,13.8,5,2,3,41,4,NA,450,4,0,1,25.4,4,25,43.125,10.95375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0152_223",1,223,7,13,"test"," (Operator: lizbethpino, Time: )","HLF22-0152","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,290,38.125,12.2,5,5,1,41,4,NA,330,4,0,1,17,4,25,38.125,6.48125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0153_34",1,34,3,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0153","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,4,1,1,1,1,310,34.375,11,5,3,1,38,4,NA,360,3,0,1,20.9,4,25,34.375,7.184375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0158_30",1,30,7,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0158","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,200,37.5,12,3,2,1,41,4,NA,290,4,0,1,21.4,4,25,37.5,8.025
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0165_150",1,150,6,9,"test"," (Operator: lizbethpino, Time: )","HLF22-0165","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,260,16.875,5.4,4,4,1,20,4,NA,260,4,0,1,28.1564039408867,4,25,16.875,4.75139316502463
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0166_98",1,98,11,6,"test"," (Operator: lizbethpino, Time: )","HLF22-0166","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,140,5.9375,1.9,5,3,1,14,4,NA,320,4,0,1,25.375054945055,4,25,5.9375,1.50664388736264
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0168_211",1,211,6,12,"test"," (Operator: lizbethpino, Time: )","HLF22-0168","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,4,1,3,160,15.625,5,4,4,1,21,4,NA,310,4,0,1,25.5,4,25,15.625,3.984375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0169_295",1,295,7,17,"test"," (Operator: lizbethpino, Time: )","HLF22-0169","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,3.25,1,3,220,18.125,5.8,4,4.5,1,24,4,NA,240,4,0,1,26,4,25,18.125,4.7125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0170_252",1,252,1,14,"test"," (Operator: lizbethpino, Time: )","HLF22-0170","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,200,0.9375,0.3,5,3,1,5,4,NA,270,4,0,1,NA,4,25,0.9375,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0171_312",1,312,13,18,"test"," (Operator: lizbethpino, Time: )","HLF22-0171","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,290,50.625,16.2,4,4,1,42,4,NA,290,4,0,1,21.8,4,25,50.625,11.03625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0172_155",1,155,11,9,"test"," (Operator: lizbethpino, Time: )","HLF22-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,3,1,1,2,1,290,22.5,7.2,4,5,1,32,4,NA,290,4,0,1,24.5,4,25,22.5,5.5125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0173_187",1,187,7,11,"test"," (Operator: lizbethpino, Time: )","HLF22-0173","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1.75,3,2,250,25,8,4,5,1,37,4,NA,310,4,0,1,26.5,4,25,25,6.625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0174_177",1,177,4,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0174","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,400,25,8,5,3,1,42,4,NA,400,4,0,1,22.5,4,25,25,5.625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0175_304",1,304,16,17,"test"," (Operator: lizbethpino, Time: )","HLF22-0175","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,300,1.875,0.6,4,5,1,7,4,NA,300,3,0,1,16.0891304347826,4,25,1.875,0.301671195652174
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0176_167",1,167,14,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0176","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1.5,1,2,250,20.625,6.6,4,3,1,30,4,NA,320,3,0,1,22.5,4,25,20.625,4.640625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0177_172",1,172,9,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0177","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,170,19.375,6.2,4,3,1,30,4,NA,250,4,0,1,28.5,4,25,19.375,5.521875
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0178_198",1,198,18,11,"test"," (Operator: lizbethpino, Time: )","HLF22-0178","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,3,1,1.25,3,1,300,13.125,4.2,3.5,4,1,16,4,NA,310,2,0,1,22.948051948052,4,25,13.125,3.01193181818183
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0180_166",1,166,15,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0180","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,360,25.625,8.2,3,2,1,30,4,NA,360,4,0,1,24.5,4,25,25.625,6.278125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0181_82",1,82,10,5,"test"," (Operator: lizbethpino, Time: )","HLF22-0181","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,400,25.625,8.2,5,5,1,30,4,NA,400,4,0,1,23.4,4,25,25.625,5.99625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0183_285",1,285,4,16,"test"," (Operator: lizbethpino, Time: )","HLF22-0183","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,310,36.25,11.6,5,3,1,55,4,NA,310,4,0,1,24.5,4,25,36.25,8.88125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0185_144",1,144,1,8,"test"," (Operator: lizbethpino, Time: )","HLF22-0185","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,350,19.375,6.2,5,4,1,31,4,NA,350,4,0,1,22.3,4,25,19.375,4.320625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0189_221",1,221,5,13,"test"," (Operator: lizbethpino, Time: )","HLF22-0189","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,180,15,4.8,4,4,1,25,4,NA,370,4,0,1,25.8,4,25,15,3.87
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0196_294",1,294,6,17,"test"," (Operator: lizbethpino, Time: )","HLF22-0196","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1.5,1,3,320,27.5,8.8,3.75,5,1,37,4,NA,320,4,0,1,24.7,4,25,27.5,6.7925
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0197_200",1,200,17,12,"test"," (Operator: lizbethpino, Time: )","HLF22-0197","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,380,32.5,10.4,4,3,1,38,4,NA,380,4,0,1,20.8,4,25,32.5,6.76
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0199_136",1,136,9,8,"test"," (Operator: lizbethpino, Time: )","HLF22-0199","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1.75,1,1,1,1,320,13.125,4.2,3,3,1,24,4,NA,320,4,0,1,27.4475675675675,4,25,13.125,3.60249324324323
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0202_272",1,272,17,16,"test"," (Operator: lizbethpino, Time: )","HLF22-0202","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1.5,1,1,1,1,320,22.1875,7.1,4,2,1,37,4,NA,320,4,0,1,22.7,4,25,22.1875,5.0365625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0204_217",1,217,1,13,"test"," (Operator: lizbethpino, Time: )","HLF22-0204","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,380,2.5,0.8,4,5,1,8,4,NA,380,4,0,1,27.2506711409396,4,25,2.5,0.68126677852349
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0205_309",1,309,16,18,"test"," (Operator: lizbethpino, Time: )","HLF22-0205","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,100,31.25,10,4,4,1,37,4,NA,180,4,0,1,24.8,4,25,31.25,7.75
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0206_135",1,135,10,8,"test"," (Operator: lizbethpino, Time: )","HLF22-0206","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,310,35,11.2,4,3,1,38,4,NA,310,4,0,1,28.5,4,25,35,9.975
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0208_231",1,231,15,13,"test"," (Operator: lizbethpino, Time: )","HLF22-0208","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,3,1,370,13.125,4.2,4,3,1,20,4,NA,370,2,0,1,27.9670397111913,4,25,13.125,3.67067396209386
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0212_185",1,185,5,11,"test"," (Operator: lizbethpino, Time: )","HLF22-0212","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,400,26.875,8.6,5,5,1,42,4,NA,400,4,0,1,25.5,4,25,26.875,6.853125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0213_307",1,307,18,18,"test"," (Operator: lizbethpino, Time: )","HLF22-0213","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,280,24.375,7.8,3,3,1,30,4,NA,280,4,0,1,23.9,4,25,24.375,5.825625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0216_31",1,31,6,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0216","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,2.75,1,1,1,1,320,12.5,4,4,4,1,22,4,NA,320,3,0,1,24.2482171799028,4,25,12.5,3.03102714748785
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0217_145",1,145,1,9,"test"," (Operator: lizbethpino, Time: )","HLF22-0217","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,3,1,1,1,1,290,40.625,13,5,5,2,49,4,NA,290,4,0,1,23,4,25,40.625,9.34375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0218_190",1,190,10,11,"test"," (Operator: lizbethpino, Time: )","HLF22-0218","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,330,33.75,10.8,4,4,1,32,4,NA,370,4,0,1,NA,4,25,33.75,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0219_116",1,116,8,7,"test"," (Operator: lizbethpino, Time: )","HLF22-0219","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",3,1,1,1,1,1,220,23.125,7.4,5,5,1,34,4,NA,330,4,0,1,27.3,4,25,23.125,6.313125
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0220_216",1,216,1,12,"test"," (Operator: lizbethpino, Time: )","HLF22-0220","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",3,1,1,1,1,1,160,18.75,6,5,3,1,16,4,NA,340,4,0,1,17.0498473282443,4,25,18.75,3.19684637404581
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0221_245",1,245,8,14,"test"," (Operator: lizbethpino, Time: )","HLF22-0221","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,380,31.25,10,5,4,1,40,4,NA,380,4,0,1,24.3,4,25,31.25,7.59375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0222_56",1,56,17,4,"test"," (Operator: lizbethpino, Time: )","HLF22-0222","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,370,21.25,6.8,5,3,1,26,4,NA,370,4,0,1,25.1,4,25,21.25,5.33375
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0224_250",1,250,3,14,"test"," (Operator: lizbethpino, Time: )","HLF22-0224","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,1,1,1,1,0,NA,NA,NA,5,3,1,NA,4,NA,NA,NA,0,1,NA,4,25,NA,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0225_26",1,26,11,2,"test"," (Operator: lizbethpino, Time: )","HLF22-0225","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,270,23.125,7.4,4,4,1,21,4,NA,330,2,0,1,24.8,4,25,23.125,5.735
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0226_163",1,163,18,10,"test"," (Operator: lizbethpino, Time: )","HLF22-0226","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,250,NA,NA,5,3,1,NA,4,NA,250,4,0,1,NA,4,25,NA,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0227_53",1,53,17,3,"test"," (Operator: lizbethpino, Time: )","HLF22-0227","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,18.125,5.8,4,4.75,1,37,4,NA,330,4,0,1,18.4,4,25,18.125,3.335
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0228_138",1,138,7,8,"test"," (Operator: lizbethpino, Time: )","HLF22-0228","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,360,24.375,7.8,4,3,1,29,4,NA,360,4,0,1,29.4,4,25,24.375,7.16625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0230_257",1,257,5,15,"test"," (Operator: lizbethpino, Time: )","HLF22-0230","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,140,41.875,13.4,4,5,1,42,4,NA,280,4,0,1,NA,4,25,41.875,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0237_60",1,60,13,4,"test"," (Operator: lizbethpino, Time: )","HLF22-0237","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,330,57.8125,18.5,5,3,1,47,4,NA,370,4,0,1,17.8,4,25,57.8125,10.290625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0238_87",1,87,15,5,"test"," (Operator: lizbethpino, Time: )","HLF22-0238","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,1,370,28.75,9.2,5,5,1,41,4,NA,380,4,0,1,27,4,25,28.75,7.7625
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0239_227",1,227,11,13,"test"," (Operator: lizbethpino, Time: )","HLF22-0239","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,2.5,1,220,21.25,6.8,3,2.5,1,22,4,NA,340,4,0,1,25.4,4,25,21.25,5.3975
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0240_38",1,38,2,3,"test"," (Operator: lizbethpino, Time: )","HLF22-0240","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,1,1,1,1,1,300,18.125,5.8,5,5,1,28,4,NA,390,4,0,1,NA,4,25,18.125,NA
2023,"2023111DMF1C_dona","2023111DMF1C_dona",1,3.2,"2023-March-02","2023-December-08","Dong Nai",NA,"2023111DMF1C_dona_rep1_HLF22-0243_67",1,67,6,4,"test"," (Operator: lizbethpino, Time: )","HLF22-0243","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",0,1,1,1,1,1,350,27.5,8.8,3,4,1,32,4,NA,350,3,0,1,24.9,4,25,27.5,6.8475
